YEAR,MONTH,DAY,COUNTRY,SESSION_ID,PAGE1,PAGE2,COLOUR,LOCATION,MODEL_PHOTOGRAPHY,PRICE,PRICE2,PAGE,converted,revenue
2008,5,22,France,5961,blouses,P097,violet,5,en face,27.19,1,5,0,0.0
2008,5,17,Italy,7035,sale,P094,brown,6,profile,148.23,2,1,0,0.0
2008,4,24,Germany,6052,trousers,P065,beige,3,en face,144.93,2,3,0,0.0
2008,4,11,Sweden,2392,blouses,P043,pink,5,profile,64.97,1,2,0,0.0
2008,7,23,Italy,7182,sale,P093,navy blue,6,profile,32.92,1,4,0,0.0
2008,6,4,Australia,4329,skirts,P011,green,1,profile,166.53,2,5,0,0.0
2008,5,11,USA,6453,blouses,P280,violet,1,profile,40.92,1,3,0,0.0
2008,4,6,UK,1984,trousers,P043,pink,2,profile,180.06,2,4,0,0.0
2008,7,2,Australia,8247,sale,P100,navy blue,5,profile,14.3,1,3,1,20.1
2008,4,8,India,1555,trousers,P025,navy blue,1,en face,190.38,2,5,0,0.0
2008,6,5,France,4851,blouses,P280,green,4,en face,136.01,2,3,1,387.34
2008,7,6,UK,9096,blouses,P292,brown,1,en face,21.19,1,3,0,0.0
2008,6,17,Sweden,9923,blouses,P060,pink,3,en face,137.97,2,5,0,0.0
2008,8,21,UK,7533,skirts,P005,pink,2,profile,59.61,1,3,0,0.0
2008,6,1,France,6854,skirts,P162,pink,6,profile,108.4,2,1,0,0.0
2008,4,7,France,4642,trousers,P237,brown,5,profile,40.93,1,2,0,0.0
2008,7,26,Germany,2882,sale,P219,violet,6,profile,114.31,2,2,0,0.0
2008,5,28,USA,1678,blouses,P118,gray,4,en face,39.73,1,3,0,0.0
2008,5,10,France,4886,sale,P088,navy blue,6,profile,192.48,2,3,0,0.0
2008,7,8,USA,1965,blouses,P127,blue,4,en face,197.02,2,5,0,0.0
2008,4,9,Italy,902,blouses,P001,green,5,profile,171.19,2,2,0,0.0
2008,6,11,Germany,7131,skirts,P001,pink,2,en face,98.25,1,2,0,0.0
2008,8,14,Australia,3069,skirts,P213,pink,3,en face,140.07,2,1,0,0.0
2008,5,15,UK,2297,trousers,P192,blue,6,en face,17.14,1,3,0,0.0
2008,5,26,Germany,6238,sale,P024,brown,1,en face,25.93,1,3,1,63.12
2008,8,2,India,5863,trousers,P148,green,3,profile,38.92,1,2,0,0.0
2008,8,5,Italy,297,skirts,P155,beige,1,profile,74.65,1,5,0,0.0
2008,4,7,USA,8779,skirts,P219,gray,1,en face,131.94,2,2,0,0.0
2008,5,25,India,58,blouses,P223,olive,3,profile,109.14,2,2,0,0.0
2008,4,21,Sweden,7243,skirts,P240,burgundy,4,profile,62.19,1,1,0,0.0
2008,4,7,USA,4386,skirts,P014,beige,2,profile,67.24,1,3,0,0.0
2008,7,9,UK,2985,trousers,P217,gray,6,en face,88.35,1,1,0,0.0
2008,5,10,USA,28,blouses,P234,burgundy,1,en face,112.8,2,5,0,0.0
2008,8,6,UK,4408,trousers,P212,navy blue,5,en face,124.61,2,4,0,0.0
2008,6,12,USA,9878,trousers,P180,brown,6,profile,156.63,2,4,0,0.0
2008,8,24,UK,2677,skirts,P180,red,3,en face,56.17,1,3,0,0.0
2008,4,27,Germany,8546,blouses,P059,violet,3,en face,182.68,2,3,0,0.0
2008,7,14,UK,5263,sale,P281,brown,4,profile,106.18,1,1,1,128.95
2008,4,18,France,5842,skirts,P142,white,6,profile,150.59,2,1,0,0.0
2008,8,5,Sweden,7022,skirts,P139,violet,3,en face,167.95,2,1,0,0.0
2008,6,11,India,3249,blouses,P189,black,4,profile,187.7,2,1,1,356.56
2008,4,11,UK,5668,sale,P062,beige,4,en face,102.43,1,2,0,0.0
2008,7,20,Italy,3885,blouses,P169,brown,4,en face,52.09,1,1,0,0.0
2008,8,23,UK,7664,sale,P053,green,2,profile,28.56,1,4,0,0.0
2008,8,22,UK,296,skirts,P158,pink,5,profile,54.42,1,3,0,0.0
2008,6,9,India,3162,blouses,P235,brown,1,profile,65.2,1,5,0,0.0
2008,4,22,Sweden,2581,trousers,P147,burgundy,3,en face,163.01,2,1,0,0.0
2008,5,17,India,3871,trousers,P115,navy blue,5,en face,58.5,1,3,0,0.0
2008,7,2,UK,9211,trousers,P134,blue,3,en face,112.91,2,2,0,0.0
2008,6,14,UK,4405,skirts,P065,black,6,profile,96.61,1,5,0,0.0
2008,5,12,France,6953,blouses,P272,black,2,en face,18.84,1,4,0,0.0
2008,4,23,Germany,649,trousers,P288,burgundy,5,profile,12.16,1,2,0,0.0
2008,7,3,USA,1371,sale,P128,white,4,profile,52.19,1,2,0,0.0
2008,8,6,France,9856,skirts,P217,burgundy,2,profile,104.73,1,4,0,0.0
2008,4,20,Sweden,6993,blouses,P224,brown,2,profile,103.21,1,3,0,0.0
2008,7,19,Germany,5533,trousers,P247,green,1,en face,109.35,2,4,0,0.0
2008,8,14,Australia,9621,skirts,P263,navy blue,3,en face,151.97,2,3,0,0.0
2008,4,18,Sweden,5709,trousers,P029,burgundy,1,profile,187.72,2,4,1,375.14
2008,5,2,UK,4210,blouses,P144,pink,4,profile,173.19,2,5,0,0.0
2008,8,20,USA,682,trousers,P106,violet,3,profile,141.85,2,4,0,0.0
2008,7,15,Australia,435,skirts,P033,navy blue,5,profile,44.3,1,3,0,0.0
2008,5,3,Australia,9310,trousers,P150,beige,2,en face,152.29,2,2,1,356.17
2008,8,28,UK,4825,sale,P129,green,3,profile,25.02,1,4,0,0.0
2008,6,19,Italy,9762,blouses,P222,green,2,en face,198.62,2,1,1,397.56
2008,6,27,Australia,3160,skirts,P095,violet,6,profile,152.3,2,4,0,0.0
2008,6,21,Italy,1490,sale,P132,violet,5,en face,180.08,2,2,0,0.0
2008,4,17,Australia,2988,sale,P187,blue,5,en face,29.69,1,5,0,0.0
2008,4,4,Italy,813,skirts,P155,brown,6,en face,161.76,2,1,0,0.0
2008,8,21,Sweden,1883,sale,P150,pink,3,profile,164.51,2,1,0,0.0
2008,8,7,USA,9268,blouses,P190,burgundy,5,profile,151.5,2,3,0,0.0
2008,7,16,USA,4937,trousers,P141,blue,4,en face,83.9,1,4,0,0.0
2008,4,7,USA,9936,sale,P012,red,3,profile,149.11,2,3,0,0.0
2008,5,23,Sweden,1941,blouses,P147,red,4,profile,75.64,1,5,0,0.0
2008,4,1,France,3297,skirts,P055,burgundy,6,en face,120.41,2,3,0,0.0
2008,7,11,Italy,3535,sale,P273,olive,5,profile,145.36,2,5,0,0.0
2008,8,4,France,4526,sale,P277,black,6,profile,51.24,1,3,0,0.0
2008,4,1,USA,3730,blouses,P201,white,2,profile,155.32,2,3,0,0.0
2008,6,5,Sweden,7016,blouses,P081,beige,1,profile,189.04,2,5,0,0.0
2008,4,24,Germany,1613,skirts,P021,blue,4,profile,191.48,2,2,0,0.0
2008,7,5,France,1182,sale,P149,beige,3,en face,189.79,2,4,0,0.0
2008,5,12,Italy,1376,trousers,P106,violet,5,profile,54.44,1,1,0,0.0
2008,8,19,Germany,9225,trousers,P073,white,1,profile,23.99,1,3,0,0.0
2008,6,18,UK,3947,trousers,P253,white,2,en face,30.25,1,2,0,0.0
2008,5,6,India,7211,sale,P063,violet,3,profile,65.41,1,1,0,0.0
2008,6,13,Germany,5212,blouses,P001,pink,5,en face,167.19,2,5,0,0.0
2008,5,11,Australia,64,skirts,P011,olive,4,profile,165.01,2,4,0,0.0
2008,7,6,USA,627,blouses,P068,black,4,en face,64.74,1,4,0,0.0
2008,4,23,Australia,4422,sale,P008,violet,4,profile,93.85,1,5,0,0.0
2008,5,11,Germany,1670,blouses,P144,olive,6,en face,102.93,1,5,0,0.0
2008,4,3,USA,2113,blouses,P212,olive,3,en face,184.5,2,3,0,0.0
2008,6,8,Australia,5805,blouses,P204,navy blue,2,profile,65.84,1,4,0,0.0
2008,8,13,India,9764,sale,P128,olive,4,profile,75.42,1,2,0,0.0
2008,8,9,USA,4033,skirts,P018,white,5,en face,164.5,2,5,0,0.0
2008,5,12,Italy,6546,skirts,P183,beige,4,en face,97.82,1,3,0,0.0
2008,5,22,UK,7949,skirts,P128,navy blue,5,en face,31.54,1,3,0,0.0
2008,4,3,Sweden,85,skirts,P007,blue,1,profile,195.96,2,3,0,0.0
2008,5,6,India,9181,blouses,P064,white,1,profile,62.9,1,1,0,0.0
2008,6,7,Sweden,1463,skirts,P256,olive,1,en face,173.63,2,5,1,468.73
2008,4,5,UK,2284,skirts,P252,green,3,profile,166.85,2,4,0,0.0
2008,4,24,France,2888,skirts,P229,burgundy,4,en face,81.96,1,1,0,0.0
2008,6,13,Germany,5835,sale,P093,pink,3,en face,159.44,2,1,0,0.0
2008,6,5,USA,685,blouses,P133,burgundy,4,en face,76.1,1,2,0,0.0
2008,4,17,Sweden,4470,sale,P059,red,2,en face,92.63,1,1,0,0.0
2008,8,7,Sweden,419,skirts,P009,olive,6,profile,33.41,1,5,0,0.0
2008,5,16,Italy,5229,trousers,P091,white,5,profile,184.7,2,1,0,0.0
2008,8,15,Germany,4254,blouses,P285,black,1,en face,99.85,1,3,0,0.0
2008,7,6,India,2710,blouses,P022,violet,5,profile,159.56,2,3,0,0.0
2008,8,24,Sweden,2358,blouses,P187,brown,1,en face,90.82,1,3,0,0.0
2008,4,19,USA,8060,blouses,P146,white,5,profile,86.35,1,5,0,0.0
2008,4,20,Italy,1367,blouses,P031,blue,4,en face,84.94,1,2,0,0.0
2008,8,17,India,6278,trousers,P114,green,2,profile,14.55,1,4,0,0.0
2008,4,22,USA,3917,skirts,P004,red,3,profile,13.09,1,2,0,0.0
2008,7,5,Australia,294,blouses,P015,white,3,en face,53.77,1,4,0,0.0
2008,8,16,Australia,2640,skirts,P117,green,5,en face,63.19,1,4,0,0.0
2008,6,24,France,9459,sale,P135,red,3,profile,148.48,2,4,0,0.0
2008,4,16,Germany,1507,skirts,P279,violet,2,profile,93.22,1,1,0,0.0
2008,6,23,UK,9038,sale,P099,gray,5,profile,116.95,2,3,1,348.59
2008,8,6,Germany,7394,skirts,P211,violet,5,profile,105.32,1,2,0,0.0
2008,5,20,Italy,1635,blouses,P062,red,6,en face,99.07,1,5,0,0.0
2008,4,28,Australia,2458,blouses,P232,olive,4,profile,173.1,2,1,0,0.0
2008,7,19,Sweden,9892,sale,P174,brown,5,profile,111.03,2,5,0,0.0
2008,8,5,UK,5559,trousers,P138,violet,3,profile,196.14,2,5,0,0.0
2008,7,10,Germany,9752,blouses,P107,navy blue,3,profile,171.22,2,5,1,316.91
2008,7,4,Germany,2301,skirts,P245,olive,2,en face,101.28,1,4,0,0.0
2008,8,28,Germany,4538,trousers,P009,burgundy,1,en face,193.28,2,2,1,353.0
2008,4,18,Italy,2939,blouses,P011,gray,3,profile,79.23,1,5,0,0.0
2008,6,26,USA,1564,sale,P202,blue,1,profile,122.97,2,4,0,0.0
2008,4,9,Germany,5690,sale,P071,black,1,profile,129.11,2,5,0,0.0
2008,5,14,Italy,8659,trousers,P154,burgundy,4,en face,168.82,2,3,0,0.0
2008,7,25,USA,7518,blouses,P094,beige,6,en face,67.33,1,5,0,0.0
2008,6,3,India,1980,blouses,P113,black,4,profile,73.51,1,4,0,0.0
2008,4,28,India,1884,sale,P021,violet,1,profile,22.04,1,3,0,0.0
2008,7,2,India,3804,blouses,P284,olive,5,en face,124.12,2,4,0,0.0
2008,7,26,UK,439,blouses,P118,white,1,profile,42.02,1,4,0,0.0
2008,8,17,India,4636,trousers,P179,olive,5,profile,94.7,1,1,0,0.0
2008,4,18,Italy,4529,blouses,P112,pink,4,profile,192.49,2,4,0,0.0
2008,6,13,Sweden,4333,trousers,P020,white,5,en face,96.97,1,5,0,0.0
2008,5,15,UK,3574,skirts,P022,white,4,en face,46.31,1,3,0,0.0
2008,6,13,USA,8742,blouses,P023,white,5,profile,104.43,1,2,0,0.0
2008,4,15,Germany,8912,sale,P105,red,2,en face,22.95,1,2,1,29.36
2008,7,8,Sweden,4818,skirts,P227,beige,4,profile,42.29,1,2,0,0.0
2008,7,7,Sweden,6436,trousers,P079,navy blue,5,profile,110.08,2,1,0,0.0
2008,6,22,Sweden,2987,blouses,P026,burgundy,4,en face,130.17,2,2,0,0.0
2008,8,24,Germany,7839,trousers,P180,pink,2,en face,110.48,2,2,0,0.0
2008,4,2,USA,705,trousers,P180,green,6,profile,147.37,2,2,0,0.0
2008,8,18,India,2281,skirts,P290,red,4,profile,155.29,2,4,0,0.0
2008,6,15,Germany,8735,sale,P273,white,2,profile,178.05,2,2,1,465.28
2008,6,17,France,4148,skirts,P044,red,6,en face,106.07,2,2,0,0.0
2008,5,12,Australia,5413,trousers,P279,white,4,en face,169.44,2,4,0,0.0
2008,6,25,Germany,374,sale,P174,green,3,en face,194.19,2,3,0,0.0
2008,5,2,Sweden,6406,sale,P060,gray,5,en face,177.51,2,5,1,179.55
2008,6,24,Germany,9224,sale,P258,black,5,en face,149.58,2,3,0,0.0
2008,5,6,Australia,2586,blouses,P053,navy blue,4,profile,87.8,1,3,0,0.0
2008,7,17,Australia,1333,trousers,P112,navy blue,2,profile,88.55,1,3,0,0.0
2008,7,12,France,9573,sale,P258,pink,6,profile,58.89,1,1,0,0.0
2008,7,20,Sweden,5283,sale,P230,brown,5,profile,94.13,1,5,0,0.0
2008,4,25,India,9132,skirts,P002,navy blue,1,en face,103.96,1,3,0,0.0
2008,6,14,India,8316,skirts,P146,green,1,profile,111.53,2,4,0,0.0
2008,8,27,UK,9810,trousers,P144,beige,1,en face,69.04,1,2,0,0.0
2008,7,23,USA,1785,sale,P095,beige,2,en face,71.3,1,2,0,0.0
2008,4,21,India,3183,sale,P222,pink,5,en face,131.8,2,2,0,0.0
2008,8,1,Germany,495,trousers,P203,beige,6,profile,165.33,2,3,0,0.0
2008,5,22,USA,7364,sale,P150,gray,6,en face,122.23,2,2,0,0.0
2008,7,26,Australia,2861,sale,P207,navy blue,4,profile,112.46,2,4,0,0.0
2008,8,16,UK,7930,trousers,P276,red,4,profile,110.02,2,4,0,0.0
2008,7,2,Germany,4042,sale,P270,black,6,profile,31.58,1,2,0,0.0
2008,7,20,Australia,7179,trousers,P193,blue,2,en face,63.49,1,2,1,179.15
2008,6,6,Australia,2898,blouses,P268,brown,2,profile,49.31,1,3,0,0.0
2008,7,19,Italy,367,skirts,P195,gray,1,profile,86.94,1,4,0,0.0
2008,6,24,France,850,skirts,P123,green,5,profile,85.21,1,5,0,0.0
2008,7,5,Australia,7441,trousers,P208,brown,2,profile,115.68,2,3,0,0.0
2008,6,20,Germany,9455,skirts,P103,brown,2,en face,12.64,1,5,0,0.0
2008,8,24,Italy,4302,skirts,P249,blue,4,en face,76.84,1,3,0,0.0
2008,7,13,Italy,2654,trousers,P048,olive,6,profile,142.0,2,1,1,177.7
2008,5,10,Australia,3504,skirts,P292,brown,3,profile,78.03,1,2,1,111.52
2008,7,21,Sweden,1542,blouses,P240,beige,1,en face,135.67,2,4,0,0.0
2008,4,16,Sweden,4166,skirts,P045,violet,4,en face,161.43,2,1,0,0.0
2008,4,22,Italy,8867,sale,P022,pink,2,profile,42.34,1,5,0,0.0
2008,5,8,UK,323,blouses,P199,green,3,profile,13.6,1,1,0,0.0
2008,6,5,UK,2032,skirts,P079,olive,5,profile,102.73,1,1,0,0.0
2008,4,27,India,814,sale,P056,red,3,en face,193.49,2,3,0,0.0
2008,6,4,Germany,8940,trousers,P252,gray,6,profile,16.91,1,1,0,0.0
2008,8,21,India,9376,sale,P065,gray,4,profile,31.95,1,3,0,0.0
2008,5,15,UK,1080,trousers,P037,green,1,en face,103.65,1,2,0,0.0
2008,6,27,Australia,2227,skirts,P146,violet,1,profile,41.52,1,1,0,0.0
2008,6,19,Italy,9137,skirts,P062,pink,5,en face,151.34,2,4,0,0.0
2008,4,15,UK,9532,skirts,P279,navy blue,5,en face,149.37,2,1,0,0.0
2008,7,7,Italy,2706,blouses,P056,gray,1,profile,29.54,1,3,1,79.73
2008,8,16,France,6825,skirts,P122,gray,5,en face,177.61,2,1,0,0.0
2008,7,10,Italy,7557,skirts,P133,black,2,en face,197.25,2,1,0,0.0
2008,5,10,Germany,1165,trousers,P177,white,6,profile,47.02,1,5,0,0.0
2008,4,25,India,3262,skirts,P213,blue,5,profile,117.44,2,1,0,0.0
2008,6,24,Sweden,4688,blouses,P266,red,4,en face,150.89,2,4,0,0.0
2008,7,24,India,1451,trousers,P234,pink,1,profile,98.77,1,3,0,0.0
2008,4,8,France,3863,skirts,P185,white,6,en face,68.04,1,5,0,0.0
2008,5,28,Australia,6104,sale,P173,burgundy,5,en face,43.24,1,5,0,0.0
2008,4,21,USA,9216,blouses,P238,red,1,profile,131.84,2,4,0,0.0
2008,8,13,Sweden,7121,sale,P091,black,2,en face,105.77,1,1,0,0.0
2008,7,21,Australia,6399,sale,P231,blue,4,profile,39.42,1,4,0,0.0
2008,7,25,Sweden,9589,skirts,P178,navy blue,6,en face,26.78,1,1,0,0.0
2008,8,10,USA,6215,skirts,P228,burgundy,3,en face,86.17,1,3,0,0.0
2008,8,5,Australia,9646,blouses,P289,green,5,en face,138.57,2,3,0,0.0
2008,7,24,USA,5337,blouses,P049,burgundy,2,profile,20.52,1,3,0,0.0
2008,7,16,India,4057,sale,P263,pink,5,profile,177.64,2,1,0,0.0
2008,7,21,UK,9512,trousers,P137,olive,6,profile,164.28,2,5,0,0.0
2008,7,13,Australia,3000,blouses,P032,red,1,en face,136.1,2,2,0,0.0
2008,4,3,Australia,9025,trousers,P053,violet,5,profile,25.96,1,3,0,0.0
2008,5,23,Germany,1232,trousers,P156,pink,5,profile,162.92,2,2,0,0.0
2008,7,12,USA,1515,blouses,P247,black,6,profile,106.38,2,2,0,0.0
2008,5,10,Italy,2314,skirts,P124,pink,4,en face,188.5,2,1,0,0.0
2008,4,2,Australia,1452,sale,P282,gray,5,profile,134.35,2,4,0,0.0
2008,8,11,UK,5268,sale,P003,white,6,en face,56.29,1,4,0,0.0
2008,8,13,UK,6132,sale,P173,olive,4,en face,114.83,2,4,0,0.0
2008,7,26,Sweden,8532,trousers,P210,brown,3,en face,19.22,1,3,0,0.0
2008,8,22,UK,6465,sale,P046,gray,2,profile,32.25,1,4,0,0.0
2008,6,17,Italy,839,sale,P228,pink,2,profile,92.55,1,1,0,0.0
2008,8,21,USA,9916,blouses,P148,gray,2,en face,41.5,1,1,0,0.0
2008,8,14,UK,8262,sale,P192,burgundy,5,en face,193.03,2,5,0,0.0
2008,4,3,Germany,6415,sale,P082,brown,2,profile,182.46,2,4,0,0.0
2008,8,4,Australia,8505,trousers,P298,black,5,profile,39.72,1,4,0,0.0
2008,8,14,USA,3568,trousers,P269,violet,2,profile,76.58,1,5,0,0.0
2008,6,17,France,9265,skirts,P043,olive,4,en face,125.77,2,2,0,0.0
2008,8,4,India,3088,trousers,P146,blue,6,profile,120.21,2,5,0,0.0
2008,5,28,UK,8644,skirts,P282,green,4,en face,138.29,2,1,0,0.0
2008,7,16,UK,1715,trousers,P142,black,3,profile,16.98,1,1,0,0.0
2008,7,2,Sweden,340,skirts,P234,blue,4,profile,110.39,2,4,0,0.0
2008,4,27,Italy,9564,blouses,P013,black,2,en face,56.33,1,5,1,142.12
2008,8,27,Germany,5943,sale,P280,violet,4,profile,40.96,1,1,1,115.5
2008,5,2,France,9870,trousers,P194,violet,1,profile,117.98,2,3,0,0.0
2008,7,5,Australia,8103,sale,P072,navy blue,2,en face,149.22,2,3,0,0.0
2008,8,27,Australia,8489,sale,P184,green,5,profile,76.18,1,3,1,222.49
2008,7,23,India,589,blouses,P121,pink,1,profile,72.64,1,1,0,0.0
2008,6,28,France,3366,blouses,P107,beige,3,en face,46.79,1,2,0,0.0
2008,7,20,UK,2671,blouses,P188,olive,2,en face,91.99,1,2,0,0.0
2008,7,5,Italy,3590,blouses,P299,black,5,en face,161.39,2,1,0,0.0
2008,6,27,USA,35,trousers,P207,navy blue,6,profile,105.25,1,1,0,0.0
2008,7,13,USA,29,trousers,P181,beige,5,profile,45.21,1,4,0,0.0
2008,6,4,Australia,8554,sale,P095,black,6,profile,139.06,2,4,0,0.0
2008,8,25,Italy,8118,trousers,P191,black,3,en face,194.69,2,3,0,0.0
2008,5,19,Sweden,2171,trousers,P009,violet,1,profile,25.54,1,1,0,0.0
2008,6,14,Sweden,8378,sale,P046,burgundy,4,en face,20.35,1,2,0,0.0
2008,6,9,Australia,5621,blouses,P283,olive,6,profile,140.44,2,1,0,0.0
2008,7,28,USA,890,trousers,P120,white,6,en face,165.56,2,2,0,0.0
2008,6,21,Germany,6490,sale,P152,white,2,en face,171.87,2,1,0,0.0
2008,4,22,Sweden,3323,skirts,P129,blue,2,en face,120.16,2,3,0,0.0
2008,5,4,France,9397,trousers,P175,violet,6,profile,22.51,1,4,0,0.0
2008,8,19,USA,3515,trousers,P263,green,4,en face,112.85,2,4,0,0.0
2008,5,3,UK,4421,blouses,P103,white,3,profile,86.87,1,3,1,254.45
2008,6,24,India,8352,sale,P146,blue,6,en face,150.25,2,2,0,0.0
2008,7,6,Italy,5362,sale,P156,burgundy,3,en face,16.81,1,2,0,0.0
2008,4,25,UK,3734,sale,P154,violet,5,en face,71.47,1,2,0,0.0
2008,4,5,Italy,9464,skirts,P090,burgundy,1,en face,99.32,1,5,1,202.51
2008,4,6,France,7082,sale,P199,gray,1,profile,117.28,2,3,0,0.0
2008,7,17,Italy,1655,blouses,P047,black,1,profile,61.04,1,4,1,118.27
2008,7,5,USA,5033,trousers,P099,navy blue,6,profile,186.75,2,4,0,0.0
2008,7,26,India,224,blouses,P031,blue,1,profile,58.9,1,4,0,0.0
2008,5,9,Italy,8626,trousers,P229,red,3,en face,112.96,2,3,0,0.0
2008,4,14,India,6195,trousers,P247,navy blue,5,profile,62.29,1,4,0,0.0
2008,7,15,India,1591,trousers,P028,white,5,en face,173.9,2,5,0,0.0
2008,4,4,Germany,5983,trousers,P004,black,4,en face,90.33,1,3,0,0.0
2008,8,10,India,3257,sale,P005,olive,4,profile,77.64,1,5,0,0.0
2008,7,11,Italy,6681,trousers,P023,blue,2,profile,180.99,2,4,0,0.0
2008,4,17,Germany,4771,blouses,P134,brown,1,en face,56.64,1,5,0,0.0
2008,4,11,Italy,2182,skirts,P264,violet,2,profile,40.5,1,5,0,0.0
2008,4,18,USA,6804,trousers,P036,olive,4,profile,26.56,1,5,0,0.0
2008,6,5,India,4914,skirts,P008,burgundy,5,en face,13.47,1,2,0,0.0
2008,4,23,USA,6787,skirts,P167,green,6,en face,127.91,2,5,0,0.0
2008,4,27,UK,4790,blouses,P151,brown,5,profile,18.07,1,3,0,0.0
2008,8,6,Sweden,1210,sale,P273,white,2,profile,77.96,1,4,0,0.0
2008,7,7,Australia,422,skirts,P129,blue,1,en face,39.72,1,4,0,0.0
2008,4,28,India,8741,blouses,P245,white,1,en face,23.28,1,3,1,27.35
2008,4,19,USA,1707,sale,P058,brown,4,profile,18.39,1,4,0,0.0
2008,5,13,Sweden,1159,skirts,P172,black,1,en face,15.83,1,4,1,18.31
2008,6,10,Sweden,2307,blouses,P100,pink,2,en face,119.38,2,3,0,0.0
2008,7,23,USA,274,sale,P108,white,1,en face,61.18,1,3,0,0.0
2008,4,24,France,172,skirts,P105,red,1,en face,23.24,1,5,0,0.0
2008,5,20,Italy,3957,blouses,P161,blue,6,profile,184.97,2,4,0,0.0
2008,6,16,India,6697,blouses,P162,beige,1,en face,10.41,1,3,0,0.0
2008,8,8,Germany,3189,trousers,P065,black,3,en face,190.92,2,3,0,0.0
2008,7,4,France,8133,trousers,P200,burgundy,2,profile,195.66,2,2,0,0.0
2008,8,13,Germany,4809,sale,P221,black,1,profile,83.4,1,5,0,0.0
2008,6,19,France,8084,skirts,P125,black,5,en face,25.19,1,3,0,0.0
2008,4,26,France,1565,skirts,P178,olive,6,en face,153.01,2,5,0,0.0
2008,6,19,Sweden,1783,trousers,P127,navy blue,2,profile,42.91,1,1,0,0.0
2008,4,24,USA,844,skirts,P102,navy blue,3,en face,121.92,2,5,0,0.0
2008,4,26,India,9346,trousers,P262,olive,4,en face,71.75,1,3,0,0.0
2008,8,12,Sweden,4462,sale,P003,red,2,profile,187.57,2,4,0,0.0
2008,7,12,India,905,skirts,P277,gray,4,en face,27.28,1,5,1,57.73
2008,5,2,Italy,5912,skirts,P189,olive,1,en face,54.14,1,1,0,0.0
2008,4,21,USA,9951,skirts,P132,green,5,profile,42.55,1,4,1,58.83
2008,5,19,USA,9298,blouses,P230,beige,5,profile,76.23,1,5,0,0.0
2008,7,23,Germany,1548,trousers,P226,white,3,en face,48.55,1,5,0,0.0
2008,5,17,Australia,2081,skirts,P292,beige,1,profile,17.91,1,2,0,0.0
2008,8,1,Australia,9882,skirts,P206,blue,4,profile,141.6,2,5,1,399.21
2008,6,24,Australia,3986,blouses,P141,pink,2,profile,51.25,1,4,0,0.0
2008,7,20,Germany,6390,blouses,P227,gray,1,en face,49.31,1,1,0,0.0
2008,5,23,UK,7580,sale,P196,navy blue,2,profile,35.9,1,5,0,0.0
2008,4,17,India,9246,blouses,P053,green,6,en face,187.51,2,1,0,0.0
2008,8,21,Sweden,6568,trousers,P016,burgundy,2,en face,45.73,1,2,0,0.0
2008,6,13,Germany,8207,skirts,P151,navy blue,4,profile,144.44,2,5,0,0.0
2008,8,18,France,3821,skirts,P211,navy blue,5,profile,101.91,1,1,0,0.0
2008,4,5,UK,2647,trousers,P053,navy blue,3,en face,186.83,2,1,0,0.0
2008,7,5,France,4455,skirts,P064,green,2,en face,165.35,2,4,0,0.0
2008,7,11,Australia,7160,skirts,P168,olive,6,en face,87.64,1,3,0,0.0
2008,6,18,USA,8222,blouses,P290,gray,3,profile,165.28,2,2,0,0.0
2008,5,3,France,8597,trousers,P272,navy blue,5,en face,68.0,1,3,0,0.0
2008,4,10,Italy,9590,skirts,P044,beige,3,profile,120.61,2,2,0,0.0
2008,8,24,Sweden,6072,skirts,P046,navy blue,6,profile,95.02,1,3,0,0.0
2008,7,10,USA,2156,trousers,P193,pink,2,profile,105.09,1,5,0,0.0
2008,7,12,Italy,6713,blouses,P055,white,1,en face,89.37,1,4,0,0.0
2008,6,22,Germany,3716,blouses,P297,pink,6,profile,162.63,2,4,0,0.0
2008,4,1,India,4058,trousers,P023,green,1,en face,179.44,2,4,0,0.0
2008,6,20,Sweden,5953,sale,P031,green,2,profile,156.32,2,1,0,0.0
2008,4,24,France,3103,blouses,P043,white,3,en face,23.22,1,2,1,29.18
2008,4,28,Germany,559,trousers,P122,navy blue,1,profile,20.09,1,2,0,0.0
2008,7,8,UK,4611,blouses,P100,gray,2,en face,173.86,2,1,0,0.0
2008,6,16,Sweden,6979,blouses,P255,pink,4,profile,131.15,2,4,1,281.64
2008,8,21,India,1437,sale,P103,pink,4,profile,150.32,2,5,0,0.0
2008,7,12,Australia,508,blouses,P051,beige,1,profile,14.53,1,3,0,0.0
2008,4,10,Germany,1870,trousers,P271,navy blue,6,en face,97.21,1,3,0,0.0
2008,6,7,India,756,sale,P004,navy blue,1,en face,151.27,2,2,0,0.0
2008,8,12,Germany,5420,sale,P076,olive,5,profile,141.94,2,2,0,0.0
2008,6,23,Italy,4051,trousers,P042,blue,6,en face,195.18,2,1,0,0.0
2008,4,24,Sweden,8090,skirts,P091,pink,4,en face,53.72,1,5,0,0.0
2008,5,26,USA,3837,trousers,P065,olive,2,profile,170.7,2,2,0,0.0
2008,6,8,Italy,2119,trousers,P158,black,1,profile,146.29,2,4,0,0.0
2008,7,13,Sweden,6153,sale,P230,violet,4,en face,19.81,1,2,0,0.0
2008,6,15,Sweden,7809,sale,P204,brown,6,en face,164.86,2,2,0,0.0
2008,4,25,Italy,502,blouses,P103,navy blue,5,profile,44.63,1,3,0,0.0
2008,6,26,Italy,6260,sale,P228,red,1,en face,24.64,1,2,0,0.0
